"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Obstruction","Start Pass Number","Stop Pass Number","Current Condition","Worst Condition","Total Duration (sec)"
5 Mar 2023 15:44:41.069,5 Mar 2023 15:44:49.497,8.428,"Earth","10185","10185","Penumbra","Umbra",2146.405
5 Mar 2023 16:43:15.831,5 Mar 2023 16:43:24.290,8.459,"Earth","10186","10186","Penumbra","Umbra",2146.406
5 Mar 2023 16:43:24.290,5 Mar 2023 17:18:53.806,2129.516,"Earth","10186","10186","Umbra","Umbra",2146.406
5 Mar 2023 17:18:53.806,5 Mar 2023 17:19:02.237,8.431,"Earth","10186","10186","Penumbra","Umbra",2146.406
5 Mar 2023 18:17:28.569,5 Mar 2023 18:17:37.028,8.459,"Earth","10187","10187","Penumbra","Umbra",2146.402
5 Mar 2023 18:17:37.028,5 Mar 2023 18:53:06.543,2129.515,"Earth","10187","10187","Umbra","Umbra",2146.402
5 Mar 2023 18:53:06.543,5 Mar 2023 18:53:14.971,8.428,"Earth","10187","10187","Penumbra","Umbra",2146.402
5 Mar 2023 19:51:41.308,5 Mar 2023 19:51:49.767,8.459,"Earth","10188","10188","Penumbra","Umbra",2146.401
5 Mar 2023 19:51:49.767,5 Mar 2023 20:27:19.281,2129.514,"Earth","10188","10188","Umbra","Umbra",2146.401
5 Mar 2023 20:27:19.281,5 Mar 2023 20:27:27.709,8.428,"Earth","10188","10188","Penumbra","Umbra",2146.401
5 Mar 2023 21:25:54.047,5 Mar 2023 21:26:02.505,8.458,"Earth","10189","10189","Penumbra","Umbra",2146.399
5 Mar 2023 21:26:02.505,5 Mar 2023 22:01:32.018,2129.513,"Earth","10189","10189","Umbra","Umbra",2146.399
5 Mar 2023 22:01:32.018,5 Mar 2023 22:01:40.446,8.428,"Earth","10189","10189","Penumbra","Umbra",2146.399
5 Mar 2023 23:00:06.786,5 Mar 2023 23:00:15.244,8.458,"Earth","10190","10190","Penumbra","Umbra",2146.401
5 Mar 2023 23:00:15.244,5 Mar 2023 23:35:44.759,2129.515,"Earth","10190","10190","Umbra","Umbra",2146.401
5 Mar 2023 23:35:44.759,5 Mar 2023 23:35:53.187,8.428,"Earth","10190","10190","Penumbra","Umbra",2146.401
6 Mar 2023 00:34:19.525,6 Mar 2023 00:34:27.983,8.458,"Earth","10191","10191","Penumbra","Umbra",2146.396
6 Mar 2023 00:34:27.983,6 Mar 2023 01:09:57.494,2129.511,"Earth","10191","10191","Umbra","Umbra",2146.396
6 Mar 2023 01:09:57.494,6 Mar 2023 01:10:05.922,8.428,"Earth","10191","10191","Penumbra","Umbra",2146.396
6 Mar 2023 02:08:32.264,6 Mar 2023 02:08:40.722,8.458,"Earth","10192","10192","Penumbra","Umbra",2146.395
6 Mar 2023 02:08:40.722,6 Mar 2023 02:44:10.232,2129.510,"Earth","10192","10192","Umbra","Umbra",2146.395
6 Mar 2023 02:44:10.232,6 Mar 2023 02:44:18.660,8.428,"Earth","10192","10192","Penumbra","Umbra",2146.395
6 Mar 2023 03:42:45.004,6 Mar 2023 03:42:53.461,8.457,"Earth","10193","10193","Penumbra","Umbra",2146.394
6 Mar 2023 03:42:53.461,6 Mar 2023 04:18:22.972,2129.511,"Earth","10193","10193","Umbra","Umbra",2146.394
6 Mar 2023 04:18:22.972,6 Mar 2023 04:18:31.397,8.425,"Earth","10193","10193","Penumbra","Umbra",2146.394
6 Mar 2023 05:16:57.743,6 Mar 2023 05:17:06.200,8.457,"Earth","10194","10194","Penumbra","Umbra",2146.392
6 Mar 2023 05:17:06.200,6 Mar 2023 05:52:35.708,2129.507,"Earth","10194","10194","Umbra","Umbra",2146.392
6 Mar 2023 05:52:35.708,6 Mar 2023 05:52:44.136,8.428,"Earth","10194","10194","Penumbra","Umbra",2146.392
6 Mar 2023 06:51:10.483,6 Mar 2023 06:51:18.940,8.457,"Earth","10195","10195","Penumbra","Umbra",2146.394
6 Mar 2023 06:51:18.940,6 Mar 2023 07:26:48.446,2129.506,"Earth","10195","10195","Umbra","Umbra",2146.394
6 Mar 2023 07:26:48.446,6 Mar 2023 07:26:56.876,8.430,"Earth","10195","10195","Penumbra","Umbra",2146.394
6 Mar 2023 08:25:23.222,6 Mar 2023 08:25:31.679,8.457,"Earth","10196","10196","Penumbra","Umbra",2146.390
6 Mar 2023 08:25:31.679,6 Mar 2023 09:01:01.184,2129.505,"Earth","10196","10196","Umbra","Umbra",2146.390
6 Mar 2023 09:01:01.184,6 Mar 2023 09:01:09.612,8.428,"Earth","10196","10196","Penumbra","Umbra",2146.390
6 Mar 2023 09:59:35.962,6 Mar 2023 09:59:44.418,8.457,"Earth","10197","10197","Penumbra","Umbra",2146.389
6 Mar 2023 09:59:44.418,6 Mar 2023 10:35:13.923,2129.504,"Earth","10197","10197","Umbra","Umbra",2146.389
6 Mar 2023 10:35:13.923,6 Mar 2023 10:35:22.350,8.427,"Earth","10197","10197","Penumbra","Umbra",2146.389
6 Mar 2023 11:33:48.702,6 Mar 2023 11:33:57.158,8.456,"Earth","10198","10198","Penumbra","Umbra",2146.387
6 Mar 2023 11:33:57.158,6 Mar 2023 12:09:26.661,2129.503,"Earth","10198","10198","Umbra","Umbra",2146.387
6 Mar 2023 12:09:26.661,6 Mar 2023 12:09:35.089,8.427,"Earth","10198","10198","Penumbra","Umbra",2146.387
6 Mar 2023 13:08:01.441,6 Mar 2023 13:08:09.898,8.456,"Earth","10199","10199","Penumbra","Umbra",2146.386
6 Mar 2023 13:08:09.898,6 Mar 2023 13:43:39.400,2129.502,"Earth","10199","10199","Umbra","Umbra",2146.386
6 Mar 2023 13:43:39.400,6 Mar 2023 13:43:47.827,8.427,"Earth","10199","10199","Penumbra","Umbra",2146.386
6 Mar 2023 14:42:14.181,6 Mar 2023 14:42:22.637,8.456,"Earth","10200","10200","Penumbra","Umbra",2146.385
6 Mar 2023 14:42:22.637,6 Mar 2023 15:17:52.139,2129.501,"Earth","10200","10200","Umbra","Umbra",2146.385
6 Mar 2023 15:17:52.139,6 Mar 2023 15:18:00.566,8.427,"Earth","10200","10200","Penumbra","Umbra",2146.385
6 Mar 2023 16:16:26.921,6 Mar 2023 16:16:35.377,8.456,"Earth","10201","10201","Penumbra","Umbra",2146.383
6 Mar 2023 16:16:35.377,6 Mar 2023 16:52:04.878,2129.500,"Earth","10201","10201","Umbra","Umbra",2146.383
6 Mar 2023 16:52:04.878,6 Mar 2023 16:52:13.305,8.427,"Earth","10201","10201","Penumbra","Umbra",2146.383
6 Mar 2023 17:50:39.662,6 Mar 2023 17:50:48.117,8.456,"Earth","10202","10202","Penumbra","Umbra",2146.382
6 Mar 2023 17:50:48.117,6 Mar 2023 18:26:17.617,2129.499,"Earth","10202","10202","Umbra","Umbra",2146.382
6 Mar 2023 18:26:17.617,6 Mar 2023 18:26:26.044,8.427,"Earth","10202","10202","Penumbra","Umbra",2146.382
6 Mar 2023 19:24:52.402,6 Mar 2023 19:25:00.854,8.452,"Earth","10203","10203","Penumbra","Umbra",2146.381
6 Mar 2023 19:25:00.854,6 Mar 2023 20:00:30.356,2129.502,"Earth","10203","10203","Umbra","Umbra",2146.381
6 Mar 2023 20:00:30.356,6 Mar 2023 20:00:38.783,8.427,"Earth","10203","10203","Penumbra","Umbra",2146.381
6 Mar 2023 20:59:05.139,6 Mar 2023 20:59:13.596,8.458,"Earth","10204","10204","Penumbra","Umbra",2146.383
6 Mar 2023 20:59:13.596,6 Mar 2023 21:34:43.095,2129.499,"Earth","10204","10204","Umbra","Umbra",2146.383
6 Mar 2023 21:34:43.095,6 Mar 2023 21:34:51.522,8.427,"Earth","10204","10204","Penumbra","Umbra",2146.383
6 Mar 2023 22:33:17.884,6 Mar 2023 22:33:26.338,8.454,"Earth","10205","10205","Penumbra","Umbra",2146.377
6 Mar 2023 22:33:26.338,6 Mar 2023 23:08:55.834,2129.497,"Earth","10205","10205","Umbra","Umbra",2146.377
6 Mar 2023 23:08:55.834,6 Mar 2023 23:09:04.261,8.427,"Earth","10205","10205","Penumbra","Umbra",2146.377
7 Mar 2023 00:07:30.623,7 Mar 2023 00:07:39.078,8.455,"Earth","10206","10206","Penumbra","Umbra",2146.377
7 Mar 2023 00:07:39.078,7 Mar 2023 00:43:08.574,2129.496,"Earth","10206","10206","Umbra","Umbra",2146.377
7 Mar 2023 00:43:08.574,7 Mar 2023 00:43:17.000,8.427,"Earth","10206","10206","Penumbra","Umbra",2146.377
7 Mar 2023 01:41:43.364,7 Mar 2023 01:41:51.818,8.455,"Earth","10207","10207","Penumbra","Umbra",2146.376
7 Mar 2023 01:41:51.818,7 Mar 2023 02:17:21.313,2129.495,"Earth","10207","10207","Umbra","Umbra",2146.376
7 Mar 2023 02:17:21.313,7 Mar 2023 02:17:29.740,8.427,"Earth","10207","10207","Penumbra","Umbra",2146.376
7 Mar 2023 03:15:56.104,7 Mar 2023 03:16:04.558,8.453,"Earth","10208","10208","Penumbra","Umbra",2146.375
7 Mar 2023 03:16:04.558,7 Mar 2023 03:51:34.053,2129.495,"Earth","10208","10208","Umbra","Umbra",2146.375
7 Mar 2023 03:51:34.053,7 Mar 2023 03:51:42.479,8.427,"Earth","10208","10208","Penumbra","Umbra",2146.375
7 Mar 2023 04:50:08.844,7 Mar 2023 04:50:17.300,8.456,"Earth","10209","10209","Penumbra","Umbra",2146.375
7 Mar 2023 04:50:17.300,7 Mar 2023 05:25:46.792,2129.492,"Earth","10209","10209","Umbra","Umbra",2146.375
7 Mar 2023 05:25:46.792,7 Mar 2023 05:25:55.219,8.426,"Earth","10209","10209","Penumbra","Umbra",2146.375
7 Mar 2023 06:24:21.585,7 Mar 2023 06:24:30.040,8.455,"Earth","10210","10210","Penumbra","Umbra",2146.374
7 Mar 2023 06:24:30.040,7 Mar 2023 06:59:59.532,2129.492,"Earth","10210","10210","Umbra","Umbra",2146.374
7 Mar 2023 06:59:59.532,7 Mar 2023 07:00:07.958,8.426,"Earth","10210","10210","Penumbra","Umbra",2146.374
7 Mar 2023 07:58:34.326,7 Mar 2023 07:58:42.778,8.452,"Earth","10211","10211","Penumbra","Umbra",2146.373
7 Mar 2023 07:58:42.778,7 Mar 2023 08:34:12.272,2129.494,"Earth","10211","10211","Umbra","Umbra",2146.373
7 Mar 2023 08:34:12.272,7 Mar 2023 08:34:20.698,8.426,"Earth","10211","10211","Penumbra","Umbra",2146.373
7 Mar 2023 09:32:47.067,7 Mar 2023 09:32:55.520,8.454,"Earth","10212","10212","Penumbra","Umbra",2146.372
7 Mar 2023 09:32:55.520,7 Mar 2023 10:08:25.012,2129.492,"Earth","10212","10212","Umbra","Umbra",2146.372
7 Mar 2023 10:08:25.012,7 Mar 2023 10:08:33.438,8.426,"Earth","10212","10212","Penumbra","Umbra",2146.372
7 Mar 2023 11:06:59.809,7 Mar 2023 11:07:08.261,8.451,"Earth","10213","10213","Penumbra","Umbra",2146.369
7 Mar 2023 11:07:08.261,7 Mar 2023 11:42:37.752,2129.491,"Earth","10213","10213","Umbra","Umbra",2146.369
7 Mar 2023 11:42:37.752,7 Mar 2023 11:42:46.178,8.426,"Earth","10213","10213","Penumbra","Umbra",2146.369
7 Mar 2023 12:41:12.551,7 Mar 2023 12:41:21.004,8.453,"Earth","10214","10214","Penumbra","Umbra",2146.368
7 Mar 2023 12:41:21.004,7 Mar 2023 13:16:50.492,2129.488,"Earth","10214","10214","Umbra","Umbra",2146.368
7 Mar 2023 13:16:50.492,7 Mar 2023 13:16:58.918,8.426,"Earth","10214","10214","Penumbra","Umbra",2146.368
7 Mar 2023 14:15:25.290,7 Mar 2023 14:15:33.745,8.455,"Earth","10215","10215","Penumbra","Umbra",2146.369
7 Mar 2023 14:15:33.745,7 Mar 2023 14:51:03.232,2129.487,"Earth","10215","10215","Umbra","Umbra",2146.369
7 Mar 2023 14:51:03.232,7 Mar 2023 14:51:11.658,8.426,"Earth","10215","10215","Penumbra","Umbra",2146.369
7 Mar 2023 15:49:38.031,7 Mar 2023 15:49:46.484,8.453,"Earth","10216","10216","Penumbra","Umbra",2146.368
7 Mar 2023 15:49:46.484,7 Mar 2023 16:25:15.973,2129.489,"Earth","10216","10216","Umbra","Umbra",2146.368
7 Mar 2023 16:25:15.973,7 Mar 2023 16:25:24.399,8.426,"Earth","10216","10216","Penumbra","Umbra",2146.368
7 Mar 2023 17:23:50.775,7 Mar 2023 17:23:59.225,8.450,"Earth","10217","10217","Penumbra","Umbra",2146.364
7 Mar 2023 17:23:59.225,7 Mar 2023 17:59:28.713,2129.488,"Earth","10217","10217","Umbra","Umbra",2146.364
7 Mar 2023 17:59:28.713,7 Mar 2023 17:59:37.139,8.426,"Earth","10217","10217","Penumbra","Umbra",2146.364
7 Mar 2023 18:58:03.514,7 Mar 2023 18:58:11.969,8.455,"Earth","10218","10218","Penumbra","Umbra",2146.366
7 Mar 2023 18:58:11.969,7 Mar 2023 19:33:41.454,2129.485,"Earth","10218","10218","Umbra","Umbra",2146.366
7 Mar 2023 19:33:41.454,7 Mar 2023 19:33:49.879,8.426,"Earth","10218","10218","Penumbra","Umbra",2146.366
7 Mar 2023 20:32:16.258,7 Mar 2023 20:32:24.710,8.452,"Earth","10219","10219","Penumbra","Umbra",2146.362
7 Mar 2023 20:32:24.710,7 Mar 2023 21:07:54.194,2129.484,"Earth","10219","10219","Umbra","Umbra",2146.362
7 Mar 2023 21:07:54.194,7 Mar 2023 21:08:02.620,8.426,"Earth","10219","10219","Penumbra","Umbra",2146.362
7 Mar 2023 22:06:28.997,7 Mar 2023 22:06:37.449,8.453,"Earth","10220","10220","Penumbra","Umbra",2146.364
7 Mar 2023 22:06:37.449,7 Mar 2023 22:42:06.935,2129.486,"Earth","10220","10220","Umbra","Umbra",2146.364
7 Mar 2023 22:42:06.935,7 Mar 2023 22:42:15.361,8.426,"Earth","10220","10220","Penumbra","Umbra",2146.364
7 Mar 2023 23:40:41.742,7 Mar 2023 23:40:50.190,8.448,"Earth","10221","10221","Penumbra","Umbra",2146.360
7 Mar 2023 23:40:50.190,8 Mar 2023 00:16:19.676,2129.486,"Earth","10221","10221","Umbra","Umbra",2146.360
8 Mar 2023 00:16:19.676,8 Mar 2023 00:16:28.101,8.425,"Earth","10221","10221","Penumbra","Umbra",2146.360
8 Mar 2023 01:14:54.480,8 Mar 2023 01:15:02.935,8.455,"Earth","10222","10222","Penumbra","Umbra",2146.362
8 Mar 2023 01:15:02.935,8 Mar 2023 01:50:32.417,2129.482,"Earth","10222","10222","Umbra","Umbra",2146.362
8 Mar 2023 01:50:32.417,8 Mar 2023 01:50:40.842,8.425,"Earth","10222","10222","Penumbra","Umbra",2146.362
8 Mar 2023 02:49:07.226,8 Mar 2023 02:49:15.677,8.451,"Earth","10223","10223","Penumbra","Umbra",2146.357
8 Mar 2023 02:49:15.677,8 Mar 2023 03:24:45.158,2129.481,"Earth","10223","10223","Umbra","Umbra",2146.357
8 Mar 2023 03:24:45.158,8 Mar 2023 03:24:53.583,8.425,"Earth","10223","10223","Penumbra","Umbra",2146.357
8 Mar 2023 04:23:19.965,8 Mar 2023 04:23:28.416,8.451,"Earth","10224","10224","Penumbra","Umbra",2146.359
8 Mar 2023 04:23:28.416,8 Mar 2023 04:58:57.899,2129.483,"Earth","10224","10224","Umbra","Umbra",2146.359
8 Mar 2023 04:58:57.899,8 Mar 2023 04:59:06.324,8.425,"Earth","10224","10224","Penumbra","Umbra",2146.359
8 Mar 2023 05:57:32.707,8 Mar 2023 05:57:41.158,8.451,"Earth","10225","10225","Penumbra","Umbra",2146.358
8 Mar 2023 05:57:41.158,8 Mar 2023 06:33:10.640,2129.482,"Earth","10225","10225","Umbra","Umbra",2146.358
8 Mar 2023 06:33:10.640,8 Mar 2023 06:33:19.065,8.425,"Earth","10225","10225","Penumbra","Umbra",2146.358
8 Mar 2023 07:31:45.452,8 Mar 2023 07:31:53.903,8.451,"Earth","10226","10226","Penumbra","Umbra",2146.354
8 Mar 2023 07:31:53.903,8 Mar 2023 08:07:23.381,2129.478,"Earth","10226","10226","Umbra","Umbra",2146.354
8 Mar 2023 08:07:23.381,8 Mar 2023 08:07:31.806,8.425,"Earth","10226","10226","Penumbra","Umbra",2146.354
8 Mar 2023 09:05:58.192,8 Mar 2023 09:06:06.645,8.453,"Earth","10227","10227","Penumbra","Umbra",2146.356
8 Mar 2023 09:06:06.645,8 Mar 2023 09:41:36.123,2129.478,"Earth","10227","10227","Umbra","Umbra",2146.356
8 Mar 2023 09:41:36.123,8 Mar 2023 09:41:44.548,8.425,"Earth","10227","10227","Penumbra","Umbra",2146.356
8 Mar 2023 10:40:10.937,8 Mar 2023 10:40:19.387,8.450,"Earth","10228","10228","Penumbra","Umbra",2146.352
8 Mar 2023 10:40:19.387,8 Mar 2023 11:15:48.864,2129.477,"Earth","10228","10228","Umbra","Umbra",2146.352
8 Mar 2023 11:15:48.864,8 Mar 2023 11:15:57.289,8.425,"Earth","10228","10228","Penumbra","Umbra",2146.352
8 Mar 2023 12:14:23.679,8 Mar 2023 12:14:32.130,8.450,"Earth","10229","10229","Penumbra","Umbra",2146.351
8 Mar 2023 12:14:32.130,8 Mar 2023 12:50:01.606,2129.476,"Earth","10229","10229","Umbra","Umbra",2146.351
8 Mar 2023 12:50:01.606,8 Mar 2023 12:50:10.031,8.425,"Earth","10229","10229","Penumbra","Umbra",2146.351
8 Mar 2023 13:48:36.422,8 Mar 2023 13:48:44.868,8.446,"Earth","10230","10230","Penumbra","Umbra",2146.350
8 Mar 2023 13:48:44.868,8 Mar 2023 14:24:14.347,2129.479,"Earth","10230","10230","Umbra","Umbra",2146.350
8 Mar 2023 14:24:14.347,8 Mar 2023 14:24:22.772,8.425,"Earth","10230","10230","Penumbra","Umbra",2146.350
8 Mar 2023 15:22:49.161,8 Mar 2023 15:22:57.614,8.453,"Earth","10231","10231","Penumbra","Umbra",2146.354
8 Mar 2023 15:22:57.614,8 Mar 2023 15:58:27.089,2129.475,"Earth","10231","10231","Umbra","Umbra",2146.354
8 Mar 2023 15:58:27.089,8 Mar 2023 15:58:35.515,8.426,"Earth","10231","10231","Penumbra","Umbra",2146.354
8 Mar 2023 16:57:01.904,8 Mar 2023 16:57:10.353,8.449,"Earth","10232","10232","Penumbra","Umbra",2146.353
8 Mar 2023 16:57:10.353,8 Mar 2023 17:32:39.830,2129.477,"Earth","10232","10232","Umbra","Umbra",2146.353
8 Mar 2023 17:32:39.830,8 Mar 2023 17:32:48.257,8.427,"Earth","10232","10232","Penumbra","Umbra",2146.353
8 Mar 2023 18:31:14.650,8 Mar 2023 18:31:23.100,8.449,"Earth","10233","10233","Penumbra","Umbra",2146.347
8 Mar 2023 18:31:23.100,8 Mar 2023 19:06:52.574,2129.475,"Earth","10233","10233","Umbra","Umbra",2146.347
8 Mar 2023 19:06:52.574,8 Mar 2023 19:07:00.997,8.423,"Earth","10233","10233","Penumbra","Umbra",2146.347
8 Mar 2023 20:05:27.393,8 Mar 2023 20:05:35.842,8.449,"Earth","10234","10234","Penumbra","Umbra",2146.346
8 Mar 2023 20:05:35.842,8 Mar 2023 20:41:05.315,2129.473,"Earth","10234","10234","Umbra","Umbra",2146.346
8 Mar 2023 20:41:05.315,8 Mar 2023 20:41:13.739,8.424,"Earth","10234","10234","Penumbra","Umbra",2146.346
8 Mar 2023 21:39:40.136,8 Mar 2023 21:39:48.585,8.449,"Earth","10235","10235","Penumbra","Umbra",2146.346
8 Mar 2023 21:39:48.585,8 Mar 2023 22:15:18.057,2129.472,"Earth","10235","10235","Umbra","Umbra",2146.346
8 Mar 2023 22:15:18.057,8 Mar 2023 22:15:26.482,8.425,"Earth","10235","10235","Penumbra","Umbra",2146.346
8 Mar 2023 23:13:52.879,8 Mar 2023 23:14:01.328,8.449,"Earth","10236","10236","Penumbra","Umbra",2146.345
8 Mar 2023 23:14:01.328,8 Mar 2023 23:49:30.800,2129.472,"Earth","10236","10236","Umbra","Umbra",2146.345
8 Mar 2023 23:49:30.800,8 Mar 2023 23:49:39.225,8.424,"Earth","10236","10236","Penumbra","Umbra",2146.345
9 Mar 2023 00:48:05.622,9 Mar 2023 00:48:14.071,8.448,"Earth","10237","10237","Penumbra","Umbra",2146.343
9 Mar 2023 00:48:14.071,9 Mar 2023 01:23:43.540,2129.470,"Earth","10237","10237","Umbra","Umbra",2146.343
9 Mar 2023 01:23:43.540,9 Mar 2023 01:23:51.965,8.425,"Earth","10237","10237","Penumbra","Umbra",2146.343
9 Mar 2023 02:22:18.366,9 Mar 2023 02:22:26.814,8.448,"Earth","10238","10238","Penumbra","Umbra",2146.344
9 Mar 2023 02:22:26.814,9 Mar 2023 02:57:56.284,2129.470,"Earth","10238","10238","Umbra","Umbra",2146.344
9 Mar 2023 02:57:56.284,9 Mar 2023 02:58:04.710,8.426,"Earth","10238","10238","Penumbra","Umbra",2146.344
9 Mar 2023 03:56:31.109,9 Mar 2023 03:56:39.557,8.448,"Earth","10239","10239","Penumbra","Umbra",2146.343
9 Mar 2023 03:56:39.557,9 Mar 2023 04:32:09.028,2129.471,"Earth","10239","10239","Umbra","Umbra",2146.343
9 Mar 2023 04:32:09.028,9 Mar 2023 04:32:17.452,8.424,"Earth","10239","10239","Penumbra","Umbra",2146.343
9 Mar 2023 05:30:43.852,9 Mar 2023 05:30:52.300,8.448,"Earth","10240","10240","Penumbra","Umbra",2146.343
9 Mar 2023 05:30:52.300,9 Mar 2023 06:06:21.771,2129.471,"Earth","10240","10240","Umbra","Umbra",2146.343
9 Mar 2023 06:06:21.771,9 Mar 2023 06:06:30.195,8.424,"Earth","10240","10240","Penumbra","Umbra",2146.343
9 Mar 2023 07:04:56.596,9 Mar 2023 07:05:05.043,8.448,"Earth","10241","10241","Penumbra","Umbra",2146.342
9 Mar 2023 07:05:05.043,9 Mar 2023 07:40:34.511,2129.468,"Earth","10241","10241","Umbra","Umbra",2146.342
9 Mar 2023 07:40:34.511,9 Mar 2023 07:40:42.937,8.426,"Earth","10241","10241","Penumbra","Umbra",2146.342
9 Mar 2023 08:39:09.339,9 Mar 2023 08:39:17.786,8.447,"Earth","10242","10242","Penumbra","Umbra",2146.338
9 Mar 2023 08:39:17.786,9 Mar 2023 09:14:47.256,2129.470,"Earth","10242","10242","Umbra","Umbra",2146.338
9 Mar 2023 09:14:47.256,9 Mar 2023 09:14:55.677,8.421,"Earth","10242","10242","Penumbra","Umbra",2146.338
9 Mar 2023 10:13:22.083,9 Mar 2023 10:13:30.530,8.447,"Earth","10243","10243","Penumbra","Umbra",2146.340
9 Mar 2023 10:13:30.530,9 Mar 2023 10:48:59.999,2129.470,"Earth","10243","10243","Umbra","Umbra",2146.340
9 Mar 2023 10:48:59.999,9 Mar 2023 10:49:08.423,8.424,"Earth","10243","10243","Penumbra","Umbra",2146.340
9 Mar 2023 11:47:34.826,9 Mar 2023 11:47:43.273,8.447,"Earth","10244","10244","Penumbra","Umbra",2146.336
9 Mar 2023 11:47:43.273,9 Mar 2023 12:23:12.743,2129.469,"Earth","10244","10244","Umbra","Umbra",2146.336
9 Mar 2023 12:23:12.743,9 Mar 2023 12:23:21.163,8.420,"Earth","10244","10244","Penumbra","Umbra",2146.336
9 Mar 2023 13:21:47.570,9 Mar 2023 13:21:56.017,8.447,"Earth","10245","10245","Penumbra","Umbra",2146.339
9 Mar 2023 13:21:56.017,9 Mar 2023 13:57:25.482,2129.465,"Earth","10245","10245","Umbra","Umbra",2146.339
9 Mar 2023 13:57:25.482,9 Mar 2023 13:57:33.909,8.427,"Earth","10245","10245","Penumbra","Umbra",2146.339
9 Mar 2023 14:56:00.314,9 Mar 2023 14:56:08.760,8.446,"Earth","10246","10246","Penumbra","Umbra",2146.335
9 Mar 2023 14:56:08.760,9 Mar 2023 15:31:38.225,2129.465,"Earth","10246","10246","Umbra","Umbra",2146.335
9 Mar 2023 15:31:38.225,9 Mar 2023 15:31:46.648,8.423,"Earth","10246","10246","Penumbra","Umbra",2146.335
9 Mar 2023 16:30:13.058,9 Mar 2023 16:30:21.504,8.446,"Earth","10247","10247","Penumbra","Umbra",2146.336
9 Mar 2023 16:30:21.504,9 Mar 2023 17:05:50.968,2129.464,"Earth","10247","10247","Umbra","Umbra",2146.336
9 Mar 2023 17:05:50.968,9 Mar 2023 17:05:59.394,8.426,"Earth","10247","10247","Penumbra","Umbra",2146.336
9 Mar 2023 18:04:25.802,9 Mar 2023 18:04:34.248,8.446,"Earth","10248","10248","Penumbra","Umbra",2146.333
9 Mar 2023 18:04:34.248,9 Mar 2023 18:40:03.711,2129.464,"Earth","10248","10248","Umbra","Umbra",2146.333
9 Mar 2023 18:40:03.711,9 Mar 2023 18:40:12.134,8.423,"Earth","10248","10248","Penumbra","Umbra",2146.333
9 Mar 2023 19:38:38.546,9 Mar 2023 19:38:46.992,8.446,"Earth","10249","10249","Penumbra","Umbra",2146.332
9 Mar 2023 19:38:46.992,9 Mar 2023 20:14:16.455,2129.463,"Earth","10249","10249","Umbra","Umbra",2146.332
9 Mar 2023 20:14:16.455,9 Mar 2023 20:14:24.878,8.423,"Earth","10249","10249","Penumbra","Umbra",2146.332
9 Mar 2023 21:12:51.290,9 Mar 2023 21:12:59.735,8.446,"Earth","10250","10250","Penumbra","Umbra",2146.334
9 Mar 2023 21:12:59.735,9 Mar 2023 21:48:29.200,2129.465,"Earth","10250","10250","Umbra","Umbra",2146.334
9 Mar 2023 21:48:29.200,9 Mar 2023 21:48:37.624,8.424,"Earth","10250","10250","Penumbra","Umbra",2146.334
9 Mar 2023 22:47:04.034,9 Mar 2023 22:47:12.479,8.445,"Earth","10251","10251","Penumbra","Umbra",2146.330
9 Mar 2023 22:47:12.479,9 Mar 2023 23:22:41.941,2129.462,"Earth","10251","10251","Umbra","Umbra",2146.330
9 Mar 2023 23:22:41.941,9 Mar 2023 23:22:50.364,8.423,"Earth","10251","10251","Penumbra","Umbra",2146.330
10 Mar 2023 00:21:16.778,10 Mar 2023 00:21:25.223,8.445,"Earth","10252","10252","Penumbra","Umbra",2146.329
10 Mar 2023 00:21:25.223,10 Mar 2023 00:56:54.685,2129.461,"Earth","10252","10252","Umbra","Umbra",2146.329
10 Mar 2023 00:56:54.685,10 Mar 2023 00:57:03.107,8.423,"Earth","10252","10252","Penumbra","Umbra",2146.329
10 Mar 2023 01:55:29.522,10 Mar 2023 01:55:37.967,8.445,"Earth","10253","10253","Penumbra","Umbra",2146.328
10 Mar 2023 01:55:37.967,10 Mar 2023 02:31:07.428,2129.461,"Earth","10253","10253","Umbra","Umbra",2146.328
10 Mar 2023 02:31:07.428,10 Mar 2023 02:31:15.851,8.423,"Earth","10253","10253","Penumbra","Umbra",2146.328
10 Mar 2023 03:29:42.267,10 Mar 2023 03:29:50.712,8.445,"Earth","10254","10254","Penumbra","Umbra",2146.328
10 Mar 2023 03:29:50.712,10 Mar 2023 04:05:20.172,2129.460,"Earth","10254","10254","Umbra","Umbra",2146.328
10 Mar 2023 04:05:20.172,10 Mar 2023 04:05:28.594,8.423,"Earth","10254","10254","Penumbra","Umbra",2146.328
10 Mar 2023 05:03:55.011,10 Mar 2023 05:04:03.456,8.445,"Earth","10255","10255","Penumbra","Umbra",2146.327
10 Mar 2023 05:04:03.456,10 Mar 2023 05:39:32.916,2129.460,"Earth","10255","10255","Umbra","Umbra",2146.327
10 Mar 2023 05:39:32.916,10 Mar 2023 05:39:41.338,8.422,"Earth","10255","10255","Penumbra","Umbra",2146.327
10 Mar 2023 06:38:07.756,10 Mar 2023 06:38:16.200,8.444,"Earth","10256","10256","Penumbra","Umbra",2146.326
10 Mar 2023 06:38:16.200,10 Mar 2023 07:13:45.659,2129.459,"Earth","10256","10256","Umbra","Umbra",2146.326
10 Mar 2023 07:13:45.659,10 Mar 2023 07:13:54.082,8.422,"Earth","10256","10256","Penumbra","Umbra",2146.326
